ID,SUBCLASS
TEST_2429,STES
TEST_2430,COAD
TEST_2431,KIPAN
TEST_2432,GBMLGG
TEST_2433,COAD
TEST_2434,PCPG
TEST_2435,COAD
TEST_2436,LIHC
TEST_2437,COAD
TEST_2438,GBMLGG
TEST_2439,STES
TEST_2440,COAD
TEST_2441,STES
TEST_2442,THCA
TEST_2443,LGG
TEST_2444,STES
TEST_2445,COAD
TEST_2446,SKCM
TEST_2447,BRCA
TEST_2448,COAD
TEST_2449,STES
TEST_2450,LIHC
TEST_2451,TGCT
TEST_2452,BRCA
TEST_2453,OV
TEST_2454,COAD
TEST_2455,STES
TEST_2456,STES
TEST_2457,BRCA
TEST_2458,BRCA
TEST_2459,KIPAN
TEST_2460,STES
TEST_2461,STES
TEST_2462,STES
TEST_2463,PCPG
TEST_2464,BRCA
TEST_2465,LIHC
TEST_2466,STES
TEST_2467,LUAD
TEST_2468,UCEC
TEST_2469,BRCA
TEST_2470,COAD
TEST_2471,UCEC
TEST_2472,BRCA
TEST_2473,COAD
TEST_2474,STES
TEST_2475,COAD
TEST_2476,COAD
TEST_2477,STES
TEST_2478,TGCT
TEST_2479,BRCA
TEST_2480,STES
TEST_2481,BRCA
TEST_2482,KIPAN
TEST_2483,THCA
TEST_2484,STES
TEST_2485,STES
TEST_2486,COAD
TEST_2487,PRAD
TEST_2488,PAAD
TEST_2489,STES
TEST_2490,TGCT
TEST_2491,COAD
TEST_2492,BRCA
TEST_2493,COAD
TEST_2494,UCEC
TEST_2495,PRAD
TEST_2496,BRCA
TEST_2497,HNSC
TEST_2498,BRCA
TEST_2499,STES
TEST_2500,COAD
TEST_2501,KIPAN
TEST_2502,KIPAN
TEST_2503,HNSC
TEST_2504,BRCA
TEST_2505,TGCT
TEST_2506,BRCA
TEST_2507,LGG
TEST_2508,KIPAN
TEST_2509,OV
TEST_2510,STES
TEST_2511,GBMLGG
TEST_2512,KIRC
TEST_2513,THCA
TEST_2514,COAD
TEST_2515,LGG
TEST_2516,COAD
TEST_2517,KIPAN
TEST_2518,OV
TEST_2519,COAD
TEST_2520,COAD
TEST_2521,LGG
TEST_2522,STES
TEST_2523,COAD
TEST_2524,COAD
TEST_2525,COAD
TEST_2526,COAD
TEST_2527,STES
TEST_2528,COAD
TEST_2529,STES
TEST_2530,KIPAN
TEST_2531,STES
TEST_2532,PCPG
TEST_2533,BRCA
TEST_2534,STES
TEST_2535,BRCA
TEST_2536,COAD
TEST_2537,STES
TEST_2538,STES
TEST_2539,KIPAN
TEST_2540,STES
TEST_2541,COAD
TEST_2542,HNSC
TEST_2543,STES
TEST_2544,LAML
TEST_2545,LGG
